User_ID_Anon,Timestamp,Step_Order,Channel,Conversion_Flag
0ccef06f,2025-02-11 08:02:00,3,Search Ads,0
0cd432d9,2025-02-10 13:47:33,1,Social Media,1
0cd432d9,2025-02-11 13:24:14,2,Referral,0
0ce0d9c5,2025-02-10 00:10:28,1,Referral,0
0ce0d9c5,2025-02-10 07:13:12,2,Display Ads,1
0ce0d9c5,2025-02-10 14:31:09,3,Referral,0
0ceaf344,2025-02-10 00:23:27,1,Display Ads,0
0ceaf344,2025-02-10 16:47:49,2,Social Media,0
0ceaf344,2025-02-11 15:33:38,3,Direct Traffic,1
0cfbfa26,2025-02-10 03:00:58,1,Referral,0
0cfbfa26,2025-02-10 05:43:18,2,Direct Traffic,1
0cfbfa26,2025-02-10 18:36:01,3,Social Media,1
0cfbfa26,2025-02-11 10:39:31,4,Email,0
0d0732a2,2025-02-10 01:25:01,1,Display Ads,1
0d0732a2,2025-02-11 11:20:26,2,Social Media,0
0d0732a2,2025-02-11 13:39:25,3,Social Media,0
0d0c4421,2025-02-10 02:48:27,1,Direct Traffic,1
0d0c4421,2025-02-10 22:57:17,2,Direct Traffic,0
0d0c4421,2025-02-11 19:11:53,3,Email,0
0d0c4421,2025-02-11 19:42:08,4,Display Ads,1
0d0c4421,2025-02-11 21:41:53,5,Social Media,1
0d0ffa4b,2025-02-11 06:42:12,1,Referral,1
0d22ad6d,2025-02-10 05:33:23,1,Referral,0
0d22ad6d,2025-02-10 16:16:01,2,Email,0
0d22ad6d,2025-02-10 17:18:05,3,Referral,1
0d22ad6d,2025-02-10 20:59:20,4,Search Ads,1
0d22ad6d,2025-02-11 00:02:39,5,Display Ads,0
0d22ad6d,2025-02-11 11:11:30,6,Display Ads,1
0d22ad6d,2025-02-11 13:20:31,7,Search Ads,0
0d22ad6d,2025-02-11 17:13:10,8,Display Ads,1
0d22ad6d,2025-02-11 17:23:46,9,Social Media,0
0d22ad6d,2025-02-11 18:15:33,10,Referral,0
0d2699a2,2025-02-10 00:45:14,1,Referral,1
0d2699a2,2025-02-10 00:45:54,2,Direct Traffic,1
0d37faec,2025-02-11 21:31:45,1,Social Media,0
0d37faec,2025-02-11 23:22:37,2,Display Ads,0
0d3f5136,2025-02-10 18:30:56,1,Referral,0
0d3f5136,2025-02-10 19:04:21,2,Direct Traffic,1
0d3f5136,2025-02-10 22:39:35,3,Direct Traffic,1
0d3f5136,2025-02-11 09:57:57,4,Email,0
0d5d4a65,2025-02-10 01:27:13,1,Social Media,0
0d5d4a65,2025-02-10 12:24:55,2,Referral,1
0d5d4a65,2025-02-10 19:02:08,3,Display Ads,0
0d5d4a65,2025-02-10 19:34:19,4,Direct Traffic,1
0d661b39,2025-02-10 19:06:51,1,Social Media,0
0d661b39,2025-02-10 23:42:31,2,Social Media,1
0d661b39,2025-02-11 04:56:41,3,Referral,1
0dbb1912,2025-02-10 03:21:57,1,Direct Traffic,1
0dbb1912,2025-02-11 12:38:57,2,Social Media,0
0dbb1912,2025-02-11 21:01:47,3,Referral,0
0dcf03ed,2025-02-10 03:50:32,1,Email,0
0dcf03ed,2025-02-10 05:09:55,2,Referral,1
0dcf03ed,2025-02-10 13:50:48,3,Email,0
0dcf03ed,2025-02-11 17:55:04,4,Email,1
0de01b05,2025-02-10 02:09:43,1,Direct Traffic,0
0de01b05,2025-02-10 06:44:42,2,Display Ads,0
0de01b05,2025-02-10 14:17:35,3,Direct Traffic,0
0de01b05,2025-02-11 18:59:54,4,Direct Traffic,0
0de01b05,2025-02-11 22:22:09,5,Direct Traffic,0
0de9230c,2025-02-10 05:18:48,1,Display Ads,1
0de9230c,2025-02-10 18:04:02,2,Email,0
0de9230c,2025-02-10 20:02:39,3,Email,1
0dedf53e,2025-02-10 06:18:24,1,Referral,0
0dedf53e,2025-02-10 23:54:42,2,Search Ads,0
0dedf53e,2025-02-11 20:56:00,3,Display Ads,0
0df0ae89,2025-02-10 07:39:57,1,Direct Traffic,0
0df0ae89,2025-02-10 09:18:22,2,Search Ads,1
0df0ae89,2025-02-11 12:35:37,3,Direct Traffic,0
0df0ae89,2025-02-11 19:54:37,4,Social Media,1
0e064a53,2025-02-11 03:55:24,1,Referral,1
0e0d014d,2025-02-10 05:43:29,1,Social Media,0
0e0d014d,2025-02-10 10:18:35,2,Display Ads,1
0e173800,2025-02-10 14:20:20,1,Display Ads,0
0e173800,2025-02-11 02:22:41,2,Referral,1
0e173800,2025-02-11 15:05:13,3,Email,1
0e77aa38,2025-02-10 18:48:12,1,Social Media,1
0e77aa38,2025-02-10 21:48:07,2,Display Ads,1
0e77aa38,2025-02-10 22:44:06,3,Referral,1
0e933ae5,2025-02-10 07:52:35,1,Email,0
0e933ae5,2025-02-10 08:51:17,2,Social Media,0
0e933ae5,2025-02-10 15:11:30,3,Direct Traffic,1
0e9f78d8,2025-02-10 13:47:35,1,Social Media,1
0e9f78d8,2025-02-11 17:54:32,2,Display Ads,1
0ea89e3f,2025-02-11 02:28:11,1,Direct Traffic,1
0ea89e3f,2025-02-11 17:31:56,2,Direct Traffic,1
0ea8af8a,2025-02-10 10:32:24,1,Email,0
0ea8af8a,2025-02-10 17:20:30,2,Social Media,0
0ea8af8a,2025-02-11 08:33:41,3,Social Media,0
0ee64425,2025-02-10 10:47:10,1,Email,1
0ee64425,2025-02-11 03:14:32,2,Email,0
0ee64425,2025-02-11 03:45:37,3,Email,1
0f00b503,2025-02-10 05:54:19,1,Social Media,0
0f00b503,2025-02-10 07:17:42,2,Display Ads,0
0f673bd3,2025-02-10 02:29:02,1,Direct Traffic,0
0f673bd3,2025-02-10 13:26:05,2,Referral,1
0f673bd3,2025-02-11 08:30:29,3,Direct Traffic,1
0f70a7da,2025-02-10 20:15:39,1,Social Media,0
0f70a7da,2025-02-11 00:51:36,2,Display Ads,1
0f70a7da,2025-02-11 16:10:01,3,Social Media,1
0f70a7da,2025-02-11 21:21:07,4,Email,1
0fb31c22,2025-02-10 13:49:28,1,Social Media,0
0fb31c22,2025-02-10 14:05:51,2,Social Media,1
0fb31c22,2025-02-11 20:01:10,3,Email,0
0fbdabd7,2025-02-10 01:34:31,1,Search Ads,0
0fbdabd7,2025-02-10 05:12:38,2,Search Ads,0
0fbdabd7,2025-02-10 18:09:08,3,Direct Traffic,1
0fbdabd7,2025-02-10 23:53:19,4,Display Ads,0
0fbdabd7,2025-02-11 13:09:37,5,Email,0
0fdeeb73,2025-02-11 07:25:48,1,Email,1
0fdeeb73,2025-02-11 08:24:19,2,Direct Traffic,0
0fdfb7b3,2025-02-10 07:40:13,1,Direct Traffic,1
0fdfb7b3,2025-02-10 20:49:40,2,Direct Traffic,1
0fdfb7b3,2025-02-10 22:29:01,3,Search Ads,0
0fdfb7b3,2025-02-11 07:52:48,4,Search Ads,0
100b0082,2025-02-10 03:28:15,1,Search Ads,1
100b0082,2025-02-10 05:03:41,2,Search Ads,0
100b0082,2025-02-11 12:42:13,3,Search Ads,1
102222b2,2025-02-10 17:45:30,1,Direct Traffic,1
102222b2,2025-02-11 04:52:00,2,Display Ads,1
102222b2,2025-02-11 10:10:48,3,Direct Traffic,1
102222b2,2025-02-11 11:48:18,4,Display Ads,1
102222b2,2025-02-11 19:02:12,5,Direct Traffic,1
10334381,2025-02-10 03:38:16,1,Display Ads,0
10334381,2025-02-10 08:00:39,2,Social Media,0
10334381,2025-02-11 01:36:01,3,Display Ads,1
10334381,2025-02-11 04:00:53,4,Display Ads,0
10334381,2025-02-11 13:50:03,5,Display Ads,0
106f2c5b,2025-02-10 14:55:27,1,Referral,1
106f2c5b,2025-02-10 19:17:43,2,Email,1
106f2c5b,2025-02-11 22:31:38,3,Referral,1
109cc867,2025-02-10 07:22:19,1,Search Ads,1
109cc867,2025-02-11 09:10:01,2,Direct Traffic,0
109cc867,2025-02-11 15:51:37,3,Search Ads,1
109cc867,2025-02-11 17:33:23,4,Referral,0
109cc867,2025-02-11 22:00:42,5,Referral,0
10a478db,2025-02-11 21:57:51,1,Email,1
10c17798,2025-02-10 00:17:07,1,Display Ads,0
10c17798,2025-02-10 06:42:24,2,Display Ads,1
10c17798,2025-02-10 09:33:04,3,Direct Traffic,1
10c17798,2025-02-10 12:41:59,4,Referral,0
10c17798,2025-02-10 14:00:11,5,Search Ads,0
10c17798,2025-02-11 13:41:32,6,Referral,1
112770c4,2025-02-10 15:31:51,1,Search Ads,1
112770c4,2025-02-11 14:11:57,2,Search Ads,1
112770c4,2025-02-11 15:08:42,3,Display Ads,1
115a0f00,2025-02-10 05:21:51,1,Referral,0
115a0f00,2025-02-10 08:51:19,2,Display Ads,1
115a0f00,2025-02-11 04:31:07,3,Display Ads,0
115a0f00,2025-02-11 08:13:19,4,Referral,0
115a0f00,2025-02-11 15:55:18,5,Display Ads,1
115a0f00,2025-02-11 23:36:05,6,Referral,0
116de94f,2025-02-10 00:32:08,1,Search Ads,0
116de94f,2025-02-10 03:17:59,2,Email,1
116fa380,2025-02-10 20:11:19,1,Display Ads,1
116fa380,2025-02-11 06:31:57,2,Direct Traffic,0
116fa380,2025-02-11 06:52:08,3,Referral,1
116fa380,2025-02-11 13:14:56,4,Referral,0
118f993e,2025-02-11 11:09:34,1,Display Ads,0
118f993e,2025-02-11 11:55:32,2,Social Media,0
118f993e,2025-02-11 16:44:18,3,Display Ads,1
11d867e7,2025-02-10 03:17:30,1,Social Media,0
11d867e7,2025-02-10 06:59:29,2,Direct Traffic,1
11d867e7,2025-02-10 21:55:41,3,Social Media,0
11d867e7,2025-02-11 07:50:22,4,Search Ads,1
11d867e7,2025-02-11 12:21:22,5,Search Ads,1
11d867e7,2025-02-11 15:43:38,6,Search Ads,1
121c93f5,2025-02-11 13:57:33,1,Referral,1
124d95c3,2025-02-10 10:28:06,1,Display Ads,1
124d95c3,2025-02-10 15:40:52,2,Display Ads,1
124d95c3,2025-02-11 04:13:41,3,Referral,1
124d95c3,2025-02-11 14:16:28,4,Email,0
124d95c3,2025-02-11 18:35:35,5,Social Media,0
1250fdfd,2025-02-10 08:00:39,1,Social Media,0
1250fdfd,2025-02-10 15:43:26,2,Search Ads,1
1250fdfd,2025-02-10 23:35:37,3,Direct Traffic,1
12834f1c,2025-02-10 06:24:52,1,Display Ads,0
12834f1c,2025-02-10 11:13:03,2,Direct Traffic,1
12834f1c,2025-02-11 05:10:24,3,Email,0
128ebe0f,2025-02-10 16:29:47,1,Referral,1
128ebe0f,2025-02-11 21:05:11,2,Social Media,1
128ebe0f,2025-02-11 23:21:47,3,Direct Traffic,0
129204ac,2025-02-10 03:42:28,1,Display Ads,0
12945c38,2025-02-10 15:30:17,1,Social Media,1
12945c38,2025-02-10 22:36:52,2,Direct Traffic,1
12959ee6,2025-02-10 09:01:38,1,Search Ads,1
12959ee6,2025-02-10 12:15:26,2,Email,1
12959ee6,2025-02-10 23:40:52,3,Referral,0
12959ee6,2025-02-11 16:06:27,4,Search Ads,0
12b2d668,2025-02-10 09:40:11,1,Display Ads,1
12b2d668,2025-02-10 14:28:20,2,Display Ads,1
12b2d668,2025-02-11 13:38:01,3,Email,0
12b2d668,2025-02-11 20:01:20,4,Referral,0
12c782ff,2025-02-10 03:03:58,1,Display Ads,0
12c782ff,2025-02-10 03:45:34,2,Search Ads,1
12c782ff,2025-02-10 17:08:37,3,Display Ads,0
12c782ff,2025-02-11 09:46:28,4,Search Ads,0
12c782ff,2025-02-11 14:17:19,5,Display Ads,1
12c782ff,2025-02-11 16:33:09,6,Search Ads,1
12c782ff,2025-02-11 20:47:41,7,Search Ads,0
12c782ff,2025-02-11 21:14:17,8,Search Ads,0
12d1d2f8,2025-02-10 22:14:31,1,Email,0
12d1d2f8,2025-02-10 22:18:23,2,Direct Traffic,0
12d1d2f8,2025-02-10 23:08:34,3,Direct Traffic,0
12f681d2,2025-02-10 03:19:33,1,Social Media,0
12f681d2,2025-02-10 18:00:39,2,Search Ads,0
12f681d2,2025-02-10 20:35:54,3,Display Ads,1
12f681d2,2025-02-10 20:46:38,4,Social Media,0
12f681d2,2025-02-11 04:35:11,5,Search Ads,0
12f681d2,2025-02-11 17:10:44,6,Referral,1
12f681d2,2025-02-11 19:46:49,7,Email,1
131eab1f,2025-02-10 12:09:17,1,Direct Traffic,0
131eab1f,2025-02-10 13:26:32,2,Display Ads,1
131eab1f,2025-02-10 13:40:21,3,Direct Traffic,1
131eab1f,2025-02-11 06:30:44,4,Social Media,1
131eab1f,2025-02-11 06:56:43,5,Email,1
131eab1f,2025-02-11 23:22:16,6,Referral,1
13263416,2025-02-10 00:15:26,1,Social Media,1
13263416,2025-02-11 17:14:39,2,Display Ads,1
133073bf,2025-02-10 00:50:03,1,Search Ads,0
133073bf,2025-02-10 09:04:47,2,Referral,1
133073bf,2025-02-10 12:22:04,3,Display Ads,1
133073bf,2025-02-11 00:42:09,4,Display Ads,1
133073bf,2025-02-11 02:54:22,5,Direct Traffic,0
133a5233,2025-02-10 09:06:26,1,Email,0
133a5233,2025-02-10 16:55:36,2,Search Ads,0
133a5233,2025-02-11 01:06:14,3,Email,0
133a5233,2025-02-11 08:40:53,4,Email,1
133a5233,2025-02-11 13:43:33,5,Direct Traffic,0
133a5233,2025-02-11 13:47:31,6,Direct Traffic,1
133e2c52,2025-02-10 06:54:45,1,Display Ads,1
133e2c52,2025-02-10 11:41:18,2,Search Ads,1
133e2c52,2025-02-10 15:10:05,3,Email,1
133e2c52,2025-02-11 00:39:28,4,Search Ads,1
133e2c52,2025-02-11 22:56:35,5,Referral,0
134f6a4e,2025-02-10 10:35:37,1,Email,1
134f6a4e,2025-02-10 23:24:18,2,Direct Traffic,1
134f6a4e,2025-02-11 05:04:13,3,Search Ads,0
136d8608,2025-02-10 01:25:28,1,Display Ads,1
136d8608,2025-02-10 01:45:19,2,Email,0
136d8608,2025-02-10 04:37:06,3,Social Media,1
136d8608,2025-02-10 16:46:00,4,Email,0
136d8608,2025-02-10 19:16:42,5,Display Ads,1
136d8608,2025-02-11 14:51:24,6,Email,0
1376ee19,2025-02-11 01:09:41,1,Direct Traffic,1
1376ee19,2025-02-11 05:12:38,2,Email,1
139b6ad0,2025-02-11 02:49:44,1,Social Media,0
13a502d5,2025-02-10 05:43:55,1,Display Ads,0
13e06fce,2025-02-10 07:25:54,1,Email,0
13e06fce,2025-02-10 20:08:09,2,Direct Traffic,0
13e06fce,2025-02-11 05:56:32,3,Social Media,1
13e06fce,2025-02-11 12:12:03,4,Direct Traffic,0
13e26342,2025-02-10 11:08:26,1,Social Media,0
13f8dda3,2025-02-10 08:29:01,1,Display Ads,1
13f8dda3,2025-02-11 05:47:01,2,Display Ads,1
13f8dda3,2025-02-11 11:14:26,3,Direct Traffic,1
13f8dda3,2025-02-11 17:05:10,4,Display Ads,0
14005aae,2025-02-11 16:20:16,1,Direct Traffic,1
14005aae,2025-02-11 16:21:18,2,Email,1
14005aae,2025-02-11 18:10:56,3,Direct Traffic,1
14080487,2025-02-11 01:48:19,1,Display Ads,1
14080487,2025-02-11 18:37:10,2,Referral,1
1408fb75,2025-02-10 00:28:32,1,Social Media,1
1408fb75,2025-02-10 02:40:20,2,Direct Traffic,1
1408fb75,2025-02-10 10:24:39,3,Display Ads,0
1408fb75,2025-02-10 13:50:16,4,Email,1
1408fb75,2025-02-11 05:47:34,5,Email,1
1408fb75,2025-02-11 19:35:06,6,Display Ads,0
1408fb75,2025-02-11 23:39:52,7,Social Media,0
143cc76f,2025-02-10 13:54:24,1,Search Ads,0
143cc76f,2025-02-10 20:09:35,2,Display Ads,1
143cc76f,2025-02-11 02:32:34,3,Search Ads,0
145e1153,2025-02-10 11:15:22,1,Direct Traffic,0
145e1153,2025-02-11 00:03:39,2,Referral,0
145e1153,2025-02-11 06:14:41,3,Display Ads,1
1468e13a,2025-02-10 01:41:53,1,Display Ads,1
1468e13a,2025-02-10 17:14:54,2,Social Media,0
1468e13a,2025-02-10 19:22:40,3,Email,1
1472d41d,2025-02-10 03:08:32,1,Email,0
1472d41d,2025-02-11 02:16:52,2,Search Ads,1
147c6a6e,2025-02-10 22:47:40,1,Referral,1
147c6a6e,2025-02-11 19:47:26,2,Social Media,0
147c6a6e,2025-02-11 20:49:25,3,Direct Traffic,1
14a46883,2025-02-10 04:04:52,1,Display Ads,0
14a46883,2025-02-10 11:38:36,2,Social Media,0
14a46883,2025-02-11 08:14:00,3,Display Ads,0
14a46883,2025-02-11 23:59:12,4,Direct Traffic,1
14b792a8,2025-02-10 13:06:40,1,Referral,1
14b792a8,2025-02-11 02:38:58,2,Email,0
14b792a8,2025-02-11 02:45:28,3,Social Media,1
14b792a8,2025-02-11 03:22:30,4,Direct Traffic,1
14cc479f,2025-02-10 02:36:25,1,Direct Traffic,0
14cc479f,2025-02-10 07:46:19,2,Referral,0
14cc479f,2025-02-11 01:36:01,3,Direct Traffic,0
14cc479f,2025-02-11 14:57:31,4,Referral,1
14cc479f,2025-02-11 20:59:28,5,Direct Traffic,1
14cc8bc3,2025-02-10 19:20:18,1,Search Ads,0
14cc8bc3,2025-02-11 16:59:21,2,Email,0
1506f954,2025-02-10 00:01:19,1,Display Ads,0
1506f954,2025-02-10 08:32:32,2,Social Media,1
1506f954,2025-02-10 14:31:11,3,Display Ads,0
1506f954,2025-02-10 17:10:22,4,Social Media,0
1506f954,2025-02-11 03:28:02,5,Direct Traffic,1
1506f954,2025-02-11 12:50:52,6,Search Ads,1
1506f954,2025-02-11 17:22:34,7,Referral,0
1506f954,2025-02-11 21:12:49,8,Display Ads,0
150c8dad,2025-02-10 18:16:40,1,Display Ads,1
150c8dad,2025-02-11 06:53:47,2,Search Ads,0
150c8dad,2025-02-11 09:07:01,3,Display Ads,0
150c8dad,2025-02-11 21:25:42,4,Direct Traffic,0
1510fb6f,2025-02-10 19:43:12,1,Direct Traffic,0
1510fb6f,2025-02-11 22:11:46,2,Display Ads,0
1510fb6f,2025-02-11 23:37:19,3,Referral,1
15180964,2025-02-10 11:54:42,1,Display Ads,1
15180964,2025-02-10 21:05:07,2,Display Ads,1
15180964,2025-02-11 04:53:28,3,Social Media,0
15180964,2025-02-11 20:14:06,4,Display Ads,0
152539f5,2025-02-10 03:42:08,1,Referral,1
152539f5,2025-02-10 19:44:20,2,Email,0
152539f5,2025-02-10 19:46:30,3,Email,0
15539b46,2025-02-11 13:36:51,1,Social Media,1
155b0886,2025-02-10 09:07:36,1,Search Ads,0
155b0886,2025-02-11 13:17:23,2,Referral,0
155d8942,2025-02-11 02:24:12,1,Referral,0
155d8942,2025-02-11 22:24:34,2,Search Ads,0
155d9776,2025-02-10 10:15:41,1,Social Media,0
155d9776,2025-02-10 17:57:54,2,Referral,0
155d9776,2025-02-10 23:05:09,3,Email,1
155d9776,2025-02-11 05:19:21,4,Search Ads,1
155d9776,2025-02-11 09:48:17,5,Email,0
157c5f06,2025-02-10 04:17:42,1,Email,1
157c5f06,2025-02-10 15:20:17,2,Direct Traffic,1
157c5f06,2025-02-11 22:25:40,3,Email,1
15877218,2025-02-10 01:42:02,1,Social Media,0
15877218,2025-02-11 20:08:35,2,Social Media,0
1587c236,2025-02-10 17:08:56,1,Display Ads,1
1587c236,2025-02-10 17:55:28,2,Search Ads,1
1587c236,2025-02-11 10:50:12,3,Social Media,0
1587c236,2025-02-11 16:16:07,4,Social Media,0
1587c236,2025-02-11 17:50:13,5,Referral,1
15ab30ce,2025-02-11 14:19:43,1,Email,0
15ab30ce,2025-02-11 18:04:54,2,Referral,1
15ab30ce,2025-02-11 22:26:06,3,Social Media,0
15d44315,2025-02-10 04:58:03,1,Display Ads,0
15d44315,2025-02-11 18:37:40,2,Email,1
15e47b49,2025-02-10 07:19:38,1,Social Media,1
15e47b49,2025-02-11 06:41:19,2,Email,0
15e47b49,2025-02-11 17:14:30,3,Search Ads,1
15e47b49,2025-02-11 23:05:11,4,Search Ads,1
163691f3,2025-02-10 05:55:47,1,Referral,1
163691f3,2025-02-11 11:22:51,2,Direct Traffic,1
165805da,2025-02-10 14:27:33,1,Direct Traffic,0
165805da,2025-02-10 20:52:49,2,Display Ads,1
166d0b48,2025-02-10 22:08:58,1,Social Media,1
166d0b48,2025-02-10 23:17:02,2,Display Ads,0
166d0b48,2025-02-11 05:38:54,3,Search Ads,0
166d0b48,2025-02-11 08:24:05,4,Direct Traffic,1
1695917b,2025-02-10 12:37:11,1,Direct Traffic,0
1695917b,2025-02-11 07:29:16,2,Social Media,0
1695917b,2025-02-11 14:20:56,3,Email,0
169c11c9,2025-02-11 11:38:14,1,Display Ads,1
16a3e1c6,2025-02-10 20:16:16,1,Email,0
16a3e1c6,2025-02-10 22:10:56,2,Social Media,0
16a3e1c6,2025-02-11 05:59:54,3,Email,1
16a3e1c6,2025-02-11 17:07:18,4,Display Ads,0
16c95545,2025-02-11 06:11:56,1,Referral,1
16c95545,2025-02-11 08:06:02,2,Display Ads,1
16c95545,2025-02-11 09:15:01,3,Display Ads,0
16c95545,2025-02-11 16:02:05,4,Search Ads,1
17061dca,2025-02-10 08:03:11,1,Email,1
17061dca,2025-02-10 17:59:38,2,Social Media,0
17061dca,2025-02-11 15:11:39,3,Social Media,1
17171ea0,2025-02-10 15:22:42,1,Social Media,0
17171ea0,2025-02-10 17:03:20,2,Email,0
17171ea0,2025-02-11 02:32:19,3,Referral,0
17171ea0,2025-02-11 07:32:00,4,Direct Traffic,0
172a9d56,2025-02-10 22:53:26,1,Display Ads,1
172a9d56,2025-02-11 05:54:20,2,Search Ads,1
172a9d56,2025-02-11 10:45:54,3,Email,0
172a9d56,2025-02-11 13:34:23,4,Display Ads,1
173a7e4f,2025-02-10 06:57:25,1,Display Ads,0
173a7e4f,2025-02-10 13:22:59,2,Email,0
173a7e4f,2025-02-11 15:17:16,3,Referral,0
173a7e4f,2025-02-11 19:37:19,4,Social Media,0
173af471,2025-02-10 04:34:37,1,Search Ads,0
173af471,2025-02-11 19:27:37,2,Email,0
1747b876,2025-02-10 16:06:13,1,Referral,0
1747b876,2025-02-10 19:40:40,2,Search Ads,0
1747b876,2025-02-11 09:23:49,3,Referral,1
1747b876,2025-02-11 10:47:29,4,Direct Traffic,0
1747b876,2025-02-11 21:58:59,5,Display Ads,0
17555ec9,2025-02-10 19:07:01,1,Display Ads,0
17555ec9,2025-02-10 19:19:28,2,Email,1
17555ec9,2025-02-11 18:29:44,3,Search Ads,1
17568f5e,2025-02-10 10:32:06,1,Display Ads,1
1784466c,2025-02-10 01:49:47,1,Referral,0
1784466c,2025-02-10 13:26:17,2,Display Ads,0
1784466c,2025-02-11 09:17:43,3,Display Ads,1
1784466c,2025-02-11 23:59:21,4,Display Ads,0
1784d709,2025-02-11 21:39:51,1,Direct Traffic,0
17882d59,2025-02-11 02:14:26,1,Social Media,0
17882d59,2025-02-11 22:29:51,2,Email,1
1789cc4d,2025-02-10 11:09:05,1,Search Ads,0
1789cc4d,2025-02-11 15:21:07,2,Referral,0
17a8e3ba,2025-02-11 02:48:56,1,Direct Traffic,0
17a8e3ba,2025-02-11 04:31:00,2,Direct Traffic,0
17a8e3ba,2025-02-11 05:46:53,3,Email,0
17a8e3ba,2025-02-11 08:48:07,4,Search Ads,0
17c8ab35,2025-02-10 00:45:07,1,Display Ads,0
17c8ab35,2025-02-10 12:32:16,2,Display Ads,0
17c8ab35,2025-02-11 08:48:11,3,Direct Traffic,1
17c8ab35,2025-02-11 18:47:38,4,Social Media,1
17c8dbf0,2025-02-10 12:56:46,1,Email,1
17c8dbf0,2025-02-10 23:31:29,2,Social Media,0
17c8dbf0,2025-02-11 04:04:21,3,Search Ads,0
17d07113,2025-02-10 06:28:50,1,Direct Traffic,0
17d07113,2025-02-10 07:48:08,2,Display Ads,1
17d07113,2025-02-10 14:18:06,3,Display Ads,0
17d07113,2025-02-10 14:58:18,4,Email,0
17d07113,2025-02-11 03:10:05,5,Email,1
17d07113,2025-02-11 04:49:51,6,Referral,0
17d07113,2025-02-11 09:15:58,7,Social Media,0
17d07113,2025-02-11 13:50:22,8,Social Media,1
17d07113,2025-02-11 17:10:09,9,Email,1
17e5725d,2025-02-11 17:13:27,1,Email,1
17e5725d,2025-02-11 22:00:48,2,Direct Traffic,0
17e87f67,2025-02-10 07:21:21,1,Search Ads,0
17e87f67,2025-02-11 02:22:49,2,Email,0
17e87f67,2025-02-11 08:25:26,3,Direct Traffic,0
17e87f67,2025-02-11 14:28:52,4,Email,0
17e87f67,2025-02-11 18:45:10,5,Social Media,0
17e87f67,2025-02-11 21:48:04,6,Email,0
17ef2653,2025-02-11 06:09:08,1,Display Ads,1
17ef2653,2025-02-11 07:11:31,2,Display Ads,0
17ef2653,2025-02-11 07:38:17,3,Social Media,0
17ef2653,2025-02-11 09:22:02,4,Referral,0
17faa64b,2025-02-10 11:14:15,1,Referral,1
17faa64b,2025-02-10 13:37:51,2,Social Media,0
17faa64b,2025-02-11 04:10:39,3,Search Ads,0
17faa64b,2025-02-11 04:53:02,4,Social Media,1
17faa64b,2025-02-11 05:36:25,5,Direct Traffic,1
17faa64b,2025-02-11 08:49:11,6,Email,1
17faa64b,2025-02-11 16:33:35,7,Referral,0
17faa64b,2025-02-11 21:07:06,8,Display Ads,0
1808519f,2025-02-10 00:51:13,1,Direct Traffic,0
1808519f,2025-02-10 14:14:04,2,Referral,0
1812aa67,2025-02-10 00:29:52,1,Social Media,1
1812aa67,2025-02-10 01:03:49,2,Social Media,1
1812aa67,2025-02-10 08:57:16,3,Display Ads,1
181a9628,2025-02-10 16:55:47,1,Search Ads,0
181a9628,2025-02-11 04:22:57,2,Social Media,1
181a9628,2025-02-11 20:30:21,3,Display Ads,1
182678e3,2025-02-10 04:16:08,1,Display Ads,0
182678e3,2025-02-10 21:55:01,2,Referral,0
182678e3,2025-02-11 05:37:24,3,Display Ads,0
182678e3,2025-02-11 08:11:18,4,Direct Traffic,0
182678e3,2025-02-11 14:38:15,5,Direct Traffic,1
182678e3,2025-02-11 21:23:38,6,Display Ads,0
183fa04b,2025-02-11 04:22:11,1,Search Ads,1
18433426,2025-02-10 16:07:32,1,Email,1
18433426,2025-02-11 23:54:29,2,Referral,0
184d7817,2025-02-10 20:41:12,1,Email,1
184d7817,2025-02-10 21:11:23,2,Display Ads,0
184d7817,2025-02-11 04:24:09,3,Email,1
185c08a8,2025-02-11 20:21:15,1,Direct Traffic,0
18914720,2025-02-10 12:59:46,1,Referral,0
18914720,2025-02-10 19:03:17,2,Display Ads,0
189feb73,2025-02-11 09:30:59,1,Social Media,1
18af12d0,2025-02-10 07:02:25,1,Display Ads,1
18af12d0,2025-02-10 17:34:24,2,Search Ads,1
18b4893b,2025-02-10 13:05:48,1,Display Ads,0
18b4893b,2025-02-10 16:18:39,2,Social Media,1
18b4893b,2025-02-11 01:19:51,3,Direct Traffic,1
18b4893b,2025-02-11 09:27:40,4,Search Ads,0
18b4893b,2025-02-11 22:42:46,5,Referral,1
18b94622,2025-02-10 08:12:21,1,Email,0
18b94622,2025-02-10 09:54:48,2,Direct Traffic,0
18b94622,2025-02-10 10:10:45,3,Email,0
18b94622,2025-02-10 10:48:40,4,Direct Traffic,1
18b94622,2025-02-10 19:31:14,5,Referral,0
18b94622,2025-02-10 22:27:25,6,Search Ads,0
18b94622,2025-02-11 11:16:45,7,Email,0
18b94622,2025-02-11 18:51:44,8,Email,1
18b94622,2025-02-11 23:07:55,9,Referral,0
18ecad2c,2025-02-10 00:02:17,1,Display Ads,0
18ecad2c,2025-02-10 23:34:39,2,Search Ads,0
18ecad2c,2025-02-11 10:22:02,3,Display Ads,1
19164312,2025-02-10 02:48:18,1,Direct Traffic,1
19164312,2025-02-10 16:17:18,2,Referral,1
19164312,2025-02-11 06:17:26,3,Email,1
19164312,2025-02-11 09:43:56,4,Search Ads,1
191c9849,2025-02-10 04:34:40,1,Display Ads,0
19214439,2025-02-10 21:35:03,1,Email,0
